accepteur,age,credit1M,isFraude,nbTransactions1h,nbTransactions24h,securizedTransaction
LEBONCOIN,31,2000,0,1,3,False
EASYJET,23,2200,0,1,8,False
ZARA,46,1400,0,0,1,False
GOOGLE,24,3000,0,2,3,False
LEBONCOIN,39,2600,0,0,2,True
GOOGLE,25,2303,0,1,1,False
AIRFRANCE,44,7500,0,0,1,False
EASYJET,84,1100,0,0,1,True
ZARA,40,1500,0,1,1,True
GOOGLE,44,1300,0,0,9,False
GOOGLE,21,2200,0,1,8,False
AIRFRANCE,60,7600,0,0,1,False
GOOGLE,29,1400,0,0,0,False
GOOGLE,45,920,0,0,0,False
GOOGLE,28,2500,0,2,6,False
HM,42,1600,0,0,1,False
LEBONCOIN,18,400,0,0,0,False
ZARA,37,2100,0,0,1,False
GOOGLE,32,1500,0,2,6,False
AIRFRANCE,34,1950,0,0,0,False
AIRFRANCE,67,3300,0,0,0,False
PAYPAL,49,1683,0,1,1,False
HM,47,1900,0,1,3,False
AMAZON,46,579,0,0,0,False
UBER,53,3400,0,1,6,False
GOOGLE,29,1400,0,0,3,False
GOOGLE,42,722,0,0,1,False
HM,29,2300,0,0,2,False
AIRFRANCE,86,900,0,0,0,True
GOOGLE,21,300,0,0,2,False
AMAZON,27,2047,0,1,1,False
AIRFRANCE,46,3600,0,0,0,False
LEBONCOIN,22,2200,0,0,7,True
EASYJET,60,1200,0,0,1,True
LEBONCOIN,40,1400,0,0,1,True
AMAZON,40,1100,0,3,4,False
HM,21,800,0,0,0,True
AMAZON,62,3600,0,0,0,False
LEBONCOIN,44,2200,0,0,6,False
LEBONCOIN,44,623,0,0,1,False
LEBONCOIN,22,1100,0,0,0,False
AIRFRANCE,84,1100,0,0,0,False
LEBONCOIN,40,890,0,0,0,False
EASYJET,24,1700,0,0,1,False
AMAZON,41,633,0,0,1,True
ZARA,46,2100,0,0,2,False
GOOGLE,68,2900,0,0,0,False
AIRFRANCE,55,5700,0,0,0,True
AMAZON,61,4900,0,0,0,True
LEBONCOIN,35,2565,0,0,0,False
AIRFRANCE,22,1500,0,0,1,False
GOOGLE,20,2100,0,1,9,False
GOOGLE,80,3500,0,0,0,False
GOOGLE,29,2600,0,2,4,True
AIRFRANCE,60,6600,0,0,0,False
PAYPAL,28,2100,0,1,5,False
PAYPAL,74,1000,0,2,2,False
EASYJET,64,1500,0,0,0,False
AMAZON,44,729,0,0,0,False
ZARA,23,1700,0,1,3,False
AMAZON,40,873,0,0,1,False
AIRFRANCE,61,900,0,0,1,False
AIRFRANCE,70,1500,0,0,0,False
PAYPAL,72,1900,0,1,1,False
EASYJET,23,1700,0,1,8,False
LEBONCOIN,26,2400,0,1,1,False
AIRFRANCE,64,800,0,0,0,False
AMAZON,78,2700,0,0,0,False
AIRFRANCE,68,5000,0,0,1,True
AMAZON,68,3000,0,0,1,False
LEBONCOIN,71,1000,0,3,3,False
GOOGLE,84,2900,1,4,23,False
PAYPAL,23,2400,0,0,2,False
GOOGLE,27,1900,0,0,7,False
UBER,26,2000,0,0,8,False
AIRFRANCE,79,1400,0,0,0,False
GOOGLE,22,3000,0,2,8,True
GOOGLE,25,2100,0,0,6,False
HM,52,1859,0,0,1,False
GOOGLE,40,2300,0,0,2,False
LEBONCOIN,21,1000,0,0,2,False
LEBONCOIN,46,633,0,0,1,False
HM,47,2600,0,0,0,True
LEBONCOIN,27,2000,0,0,4,False
ZARA,37,2300,0,0,0,False
HM,24,700,0,0,0,False
ZARA,41,1800,0,1,2,False
LEBONCOIN,29,2136,0,0,0,False
AMAZON,42,4500,0,0,0,False
HM,32,1500,0,0,2,False
GOOGLE,21,400,0,0,0,False
EASYJET,27,2567,0,0,0,False
GOOGLE,23,2300,0,1,6,True
AMAZON,59,6400,0,0,0,False
EASYJET,89,700,0,0,0,True
AIRFRANCE,27,1100,0,2,8,False
LEBONCOIN,19,1000,0,0,2,False
LEBONCOIN,31,1501,0,1,1,False
EASYJET,28,2400,0,0,5,True
LEBONCOIN,49,1156,0,0,0,False
ZARA,27,1600,0,0,2,False
GOOGLE,22,1400,0,0,3,True
AMAZON,58,1100,0,0,5,False
HM,28,2700,0,0,1,False
GOOGLE,22,900,0,0,2,False
HM,30,1950,0,0,1,False
AIRFRANCE,85,1000,0,0,0,True
AIRFRANCE,57,6000,0,0,0,False
AIRFRANCE,80,800,0,0,0,False
ZARA,45,2000,0,1,3,False
GOOGLE,39,1067,0,0,0,False
GOOGLE,61,2200,1,1,1,False
AMAZON,55,3000,0,2,5,True
LEBONCOIN,26,2200,0,0,1,False
UBER,56,3500,0,2,2,False
EASYJET,70,1100,0,0,1,False
EASYJET,75,1500,0,0,0,False
AMAZON,60,1100,0,0,3,True
AIRFRANCE,43,7100,0,0,1,False
GOOGLE,42,549,0,0,0,True
ZARA,20,1300,0,1,2,False
ZARA,50,2056,0,0,0,False
LEBONCOIN,18,600,0,0,0,False
LEBONCOIN,23,300,0,0,0,False
HM,22,2000,0,0,0,False
GOOGLE,20,1400,0,2,6,False
AMAZON,48,1600,0,2,5,False
AIRFRANCE,34,1000,0,0,1,False
AMAZON,43,7700,0,0,1,False
AIRFRANCE,55,5000,0,0,1,False
GOOGLE,28,2400,0,0,3,False
EASYJET,52,2720,0,0,1,False
GOOGLE,42,569,0,0,1,False
GOOGLE,43,973,0,0,1,False
GOOGLE,39,666,0,0,1,False
GOOGLE,41,597,0,0,1,True
GOOGLE,23,3100,0,0,9,False
AMAZON,68,3700,0,0,1,False
EASYJET,25,1927,0,0,0,True
AMAZON,44,5400,0,0,0,False
GOOGLE,42,883,0,0,0,False
AMAZON,42,1164,0,0,0,False
HM,32,2054,0,0,0,True
AMAZON,53,2700,0,4,9,False
GOOGLE,24,2800,0,1,3,False
GOOGLE,24,500,0,1,1,False
GOOGLE,21,1900,0,0,4,False
AIRFRANCE,34,2716,0,1,1,True
GOOGLE,41,1156,0,0,1,False
AMAZON,45,2000,0,1,3,False
AIRFRANCE,72,1400,0,0,1,True
GOOGLE,26,3500,0,1,9,False
PAYPAL,38,3300,0,1,2,False
LEBONCOIN,39,658,0,0,1,False
EASYJET,61,1500,0,0,1,False
ZARA,59,3200,0,4,6,False
LEBONCOIN,42,1800,0,1,1,False
GOOGLE,22,1400,0,0,0,False
EASYJET,81,700,0,0,0,False
EASYJET,64,1100,0,0,1,False
LEBONCOIN,29,2100,0,0,0,False
GOOGLE,24,1600,0,2,9,False
LEBONCOIN,49,869,0,0,0,False
UBER,31,2209,0,0,1,False
ZARA,28,1600,0,0,0,False
LEBONCOIN,26,2400,0,1,5,False
GOOGLE,24,3500,0,2,6,True
AIRFRANCE,61,1200,0,0,0,False
ZARA,35,1400,0,4,9,False
LEBONCOIN,26,1900,0,0,0,False
HM,54,1791,0,0,1,False
UBER,27,1600,0,0,6,False
GOOGLE,89,1800,0,4,6,False
GOOGLE,20,300,0,0,2,False
ZARA,32,1700,0,0,0,False
ZARA,52,2093,0,0,0,False
AIRFRANCE,71,1200,0,0,1,False
LEBONCOIN,42,725,0,0,1,False
AIRFRANCE,65,3700,0,0,0,True
GOOGLE,18,2300,0,2,9,True
AMAZON,49,1171,0,0,0,False
PAYPAL,47,1997,0,0,1,True
HM,39,2500,0,0,2,False
LEBONCOIN,28,2300,0,0,3,False
ZARA,40,2500,0,1,1,False
UBER,45,2433,0,0,1,False
HM,24,1700,0,0,0,False
EASYJET,60,1100,0,0,1,False
AIRFRANCE,53,5200,0,0,0,True
AIRFRANCE,60,1700,0,0,1,False
GOOGLE,46,815,0,0,0,False
AMAZON,57,3600,0,0,0,True
AMAZON,43,3000,0,0,0,True
EASYJET,28,2413,0,0,1,False
AIRFRANCE,57,5200,0,0,0,False
PAYPAL,36,1000,0,3,5,False
GOOGLE,42,3400,0,4,7,False
HM,20,900,0,1,2,True
LEBONCOIN,45,2300,0,0,0,True
GOOGLE,28,3200,0,0,0,False
EASYJET,24,1900,0,1,1,False
AMAZON,74,700,0,3,7,False
LEBONCOIN,20,1100,0,1,1,True
ZARA,49,1500,0,0,0,True
GOOGLE,53,1815,0,0,1,False
AMAZON,49,977,0,0,1,True
LEBONCOIN,20,700,0,1,2,False
ZARA,84,3100,0,0,0,False
AIRFRANCE,42,2772,0,0,0,False
HM,26,2620,0,0,0,True
AIRFRANCE,69,1000,0,0,1,False
EASYJET,29,1400,0,1,9,False
AIRFRANCE,53,3600,0,0,1,False
GOOGLE,24,2700,0,2,9,False
GOOGLE,29,2800,0,0,0,True
GOOGLE,23,1900,0,1,4,True
LEBONCOIN,46,564,0,0,0,False
EASYJET,89,1400,0,0,1,False
PAYPAL,40,2775,0,1,1,False
HM,19,700,0,1,2,False
ZARA,54,2442,0,1,1,False
HM,28,2000,0,0,0,False
GOOGLE,23,1000,0,0,0,False
AIRFRANCE,52,4200,0,0,1,False
HM,21,600,0,0,2,False
LEBONCOIN,47,1500,0,1,3,True
AIRFRANCE,49,3400,0,3,8,True
GOOGLE,28,2700,0,2,2,False
HM,37,1600,0,0,0,False
AMAZON,42,2596,0,0,0,False
AIRFRANCE,57,4000,0,0,1,False
EASYJET,82,1200,0,0,1,False
GOOGLE,22,2000,0,0,5,False
AIRFRANCE,52,3700,0,0,1,False
HM,35,2644,0,0,1,False
AMAZON,54,4300,0,0,0,True
LEBONCOIN,43,993,0,0,0,True
PAYPAL,22,1600,0,0,5,False
LEBONCOIN,21,500,0,0,1,True
GOOGLE,18,2600,0,2,6,True
LEBONCOIN,33,1700,0,0,0,True
LEBONCOIN,32,1300,0,1,3,False
LEBONCOIN,48,809,0,0,1,False
GOOGLE,25,3800,0,1,7,False
GOOGLE,19,1100,0,1,2,True
LEBONCOIN,46,1081,0,0,0,False
EASYJET,74,900,0,0,1,True
GOOGLE,35,3000,0,4,9,False
GOOGLE,27,2900,0,0,5,True
LEBONCOIN,40,808,0,0,1,False
LEBONCOIN,24,1900,0,0,0,False
HM,33,2300,0,0,0,True
PAYPAL,34,2071,0,0,0,False
AMAZON,44,6700,0,0,0,True
LEBONCOIN,22,500,0,0,1,False
UBER,33,2294,0,0,0,False
UBER,23,1500,0,1,8,False
AIRFRANCE,70,1300,0,0,1,False
GOOGLE,71,2000,1,1,2,False
GOOGLE,23,3800,0,0,6,False
AMAZON,52,7700,0,0,0,True
GOOGLE,27,1500,0,1,2,False
*ZBBIOHSD,73,2900,1,1,4,True
EASYJET,89,1600,0,0,1,True
EASYJET,75,1100,0,0,0,False
LEBONCOIN,41,1128,0,0,1,False
AMAZON,49,751,0,0,1,False
HM,39,2300,0,0,0,True
LEBONCOIN,21,500,0,0,0,False
HM,39,2500,0,0,1,False
GOOGLE,22,900,0,0,1,False
PAYPAL,77,2300,0,1,6,False
EASYJET,23,1800,0,1,1,True
GOOGLE,29,1800,0,0,3,False
AIRFRANCE,41,1871,0,1,1,False
EASYJET,67,800,0,0,1,False
AIRFRANCE,80,1700,0,0,0,True
LEBONCOIN,23,1100,0,0,1,False
AMAZON,37,2675,0,0,1,False
AMAZON,44,854,0,0,1,True
AMAZON,55,6400,0,0,1,False
LEBONCOIN,28,2000,0,0,1,False
AMAZON,77,3500,0,1,1,False
GOOGLE,19,700,0,0,0,True
GOOGLE,20,400,0,0,1,False
AIRFRANCE,71,1000,0,0,1,False
LEBONCOIN,18,600,0,0,1,False
EASYJET,23,2200,0,1,5,False
ZARA,23,1600,0,1,9,False
AIRFRANCE,66,1200,0,0,0,False
GOOGLE,20,900,0,1,2,False
AMAZON,69,6800,0,0,0,False
LEBONCOIN,81,1500,0,3,7,False
ZARA,37,2234,0,0,0,False
EASYJET,74,1300,0,0,1,True
AIRFRANCE,61,6800,0,0,1,False
GOOGLE,35,1600,1,4,27,False
GOOGLE,21,1400,0,0,8,False
EASYJET,86,1400,0,0,1,False
GOOGLE,49,829,0,0,1,False
EASYJET,24,2200,0,0,1,False
PAYPAL,39,2647,0,0,1,False
GOOGLE,24,2300,0,0,8,False
UBER,46,2750,0,0,0,False
UBER,22,1600,0,1,6,False
EASYJET,44,1913,0,0,0,False
ZARA,40,1700,0,3,3,False
GOOGLE,24,1100,0,0,1,False
AIRFRANCE,58,3500,1,1,1,False
PAYPAL,22,2300,0,0,5,False
AMAZON,29,2597,0,0,1,False
GOOGLE,45,1129,0,0,1,False
UBER,26,2100,0,0,4,False
GOOGLE,26,3800,0,1,5,False
AIRFRANCE,37,1700,0,1,3,False
LEBONCOIN,60,2800,0,1,1,False
GOOGLE,46,944,0,0,1,False
GOOGLE,23,1500,0,1,8,False
GOOGLE,22,1600,0,1,1,False
GOOGLE,28,3300,0,2,2,False
HM,39,1600,0,0,3,True
LEBONCOIN,24,2200,0,0,0,True
EASYJET,74,1200,0,0,1,True
LEBONCOIN,28,1500,0,0,2,False
GOOGLE,52,1300,0,0,5,False
GOOGLE,28,2800,0,1,9,True
LEBONCOIN,47,896,0,0,0,False
LEBONCOIN,20,1000,0,1,1,True
LEBONCOIN,36,1600,0,1,3,False
ZARA,43,2300,0,1,2,False
LEBONCOIN,20,600,0,1,1,False
AMAZON,73,2800,0,3,9,True
EASYJET,75,1600,0,0,1,False
GOOGLE,23,2400,0,1,8,False
GOOGLE,39,1115,0,0,0,False
GOOGLE,24,3500,0,2,2,True
HM,39,1600,0,0,2,True
AIRFRANCE,79,1500,0,0,0,False
EASYJET,70,800,0,0,0,False
AIRFRANCE,83,1000,0,0,1,True
AIRFRANCE,65,6100,0,0,1,False
GOOGLE,20,700,0,0,0,False
AMAZON,48,699,0,0,1,False
AIRFRANCE,62,5400,0,0,0,False
PAYPAL,58,1000,0,1,9,False
AIRFRANCE,80,900,0,0,0,True
GOOGLE,51,2503,0,0,0,False
GOOGLE,45,564,0,0,1,False
HM,41,2628,0,1,1,True
LEBONCOIN,80,3400,0,1,3,False
ZARA,39,1200,0,0,3,False
LEBONCOIN,24,2400,0,1,1,False
LEBONCOIN,35,1524,0,0,0,False
LEBONCOIN,74,1300,0,1,1,False
HM,21,600,0,0,0,False
HM,33,1300,0,0,3,False
LEBONCOIN,57,1000,0,1,1,False
GOOGLE,44,908,0,0,0,False
LEBONCOIN,24,2400,0,1,7,False
LEBONCOIN,36,1900,0,0,2,True
EASYJET,82,700,0,0,0,False
AMAZON,31,3400,0,1,1,False
AIRFRANCE,75,1300,0,0,0,False
AMAZON,41,576,0,0,1,False
LEBONCOIN,25,2100,0,0,7,False
HM,19,1000,0,0,0,False
LEBONCOIN,42,1040,0,0,0,False
AMAZON,67,2600,0,0,0,False
AIRFRANCE,38,1617,0,0,1,False
LEBONCOIN,22,900,0,1,2,False
UBER,23,2300,0,0,1,False
AMAZON,45,1633,0,1,1,False
UBER,27,1900,0,1,7,False
AMAZON,43,5100,0,0,0,True
AIRFRANCE,25,1968,0,0,0,False
PAYPAL,78,1800,0,2,9,False
UBER,25,2587,0,1,1,True
LEBONCOIN,32,1400,0,0,0,False
LEBONCOIN,23,2000,0,0,7,True
UBER,72,1200,0,2,5,False
AIRFRANCE,85,1000,0,0,0,False
LEBONCOIN,48,1109,0,0,0,False
GOOGLE,19,2000,0,2,7,False
LEBONCOIN,20,700,0,1,1,False
GOOGLE,25,2100,0,1,4,False
LEBONCOIN,35,1400,0,0,0,False
LEBONCOIN,22,1100,0,0,0,False
PAYPAL,23,2100,0,1,8,True
AIRFRANCE,78,1400,0,0,0,False
ZARA,31,2300,0,0,1,False
UBER,23,1500,0,0,7,False
HM,29,2600,0,1,1,False
GOOGLE,21,2100,0,2,4,False
GOOGLE,25,1600,0,0,7,False
ZARA,52,2619,0,0,0,False
EASYJET,28,2000,0,0,3,False
GOOGLE,20,1500,0,2,4,True
AIRFRANCE,74,1000,0,0,1,False
PAYPAL,22,2400,0,1,8,False
LEBONCOIN,35,1700,0,1,1,False
GOOGLE,27,3800,0,1,2,False
HM,19,300,0,1,1,False
PAYPAL,54,1000,0,0,8,False
LEBONCOIN,24,1000,0,1,1,False
GOOGLE,24,1700,0,0,2,False
HM,22,2100,0,0,0,False
UBER,29,1700,0,1,9,True
ZARA,41,1500,0,1,1,False
AIRFRANCE,64,700,0,0,0,False
GOOGLE,18,1700,0,1,7,False
HM,22,1600,0,0,1,True
ZARA,46,1900,0,0,3,False
EASYJET,23,2300,0,0,2,False
GOOGLE,28,1600,0,1,2,False
EASYJET,82,1200,0,0,1,True
LEBONCOIN,48,709,0,0,0,True
GOOGLE,23,1800,0,1,2,False
GOOGLE,18,900,0,0,1,False
LEBONCOIN,23,900,0,0,0,False
AMAZON,40,6100,0,0,0,False
EASYJET,45,1735,0,0,1,False
EASYJET,70,1600,0,0,1,False
AIRFRANCE,77,800,0,0,1,False
GOOGLE,25,3800,0,2,3,False
AMAZON,49,824,0,0,1,False
GOOGLE,29,2700,0,1,5,False
GOOGLE,19,3600,0,2,4,False
PAYPAL,50,1200,0,0,0,False
EASYJET,84,1400,0,0,1,False
LEBONCOIN,46,659,0,0,0,False
GOOGLE,23,1900,0,2,2,False
AIRFRANCE,68,3700,0,0,0,False
AIRFRANCE,53,3200,0,0,0,False
GOOGLE,22,300,0,1,1,True
GOOGLE,19,3800,0,2,2,False
GOOGLE,20,2400,0,2,8,True
HM,41,2200,0,0,3,True
PAYPAL,53,1706,0,0,0,False
ZARA,26,1903,0,0,0,False
AIRFRANCE,69,5000,0,0,1,False
EASYJET,80,1300,0,0,1,False
AMAZON,50,1173,0,0,1,False
ZARA,36,1600,0,0,1,False
AIRFRANCE,88,1400,0,0,0,False
EASYJET,60,900,0,0,0,False
AIRFRANCE,61,1200,0,0,1,False
GOOGLE,25,3600,0,0,3,False
ZARA,35,1700,0,0,6,False
AIRFRANCE,48,4600,0,0,1,False
AMAZON,40,2795,0,0,0,False
GOOGLE,20,700,0,1,2,True
HM,24,500,0,1,2,False
ZARA,29,2500,0,0,0,True
AIRFRANCE,48,3600,0,0,1,False
PAYPAL,38,2398,0,1,1,False
PAYPAL,42,900,0,0,8,True
HM,18,1000,0,0,0,True
LEBONCOIN,26,1700,0,1,1,False
GOOGLE,48,802,0,0,0,False
HM,21,900,0,0,0,False
AIRFRANCE,55,3800,0,0,1,False
PAYPAL,29,1800,0,0,5,False
LEBONCOIN,19,700,0,0,0,True
GOOGLE,48,1075,0,0,1,False
LEBONCOIN,81,1100,0,1,6,False
HM,20,1100,0,0,1,False
GOOGLE,24,1900,0,1,4,False
GOOGLE,23,1500,0,0,0,True
GOOGLE,24,600,0,1,2,False
AIRFRANCE,53,7600,0,0,1,True
ZARA,61,1800,0,4,7,False
AIRFRANCE,44,1545,0,1,1,True
AIRFRANCE,37,2582,0,0,1,False
LEBONCOIN,22,300,0,1,2,False
GOOGLE,54,1500,0,4,7,False
AMAZON,31,1869,0,0,0,False
LEBONCOIN,24,800,0,1,2,False
LEBONCOIN,27,1838,0,0,1,True
HM,22,500,0,0,0,False
AMAZON,33,3000,1,2,2,False
AIRFRANCE,87,1300,0,0,1,False
LEBONCOIN,42,626,0,0,1,False
LEBONCOIN,20,900,0,0,2,False
PAYPAL,24,2200,0,1,4,False
HM,37,2400,0,1,2,True
GOOGLE,28,2700,0,0,5,True
PAYPAL,24,2600,0,3,4,False
HM,44,1500,0,0,1,False
EASYJET,72,700,0,0,0,False
EASYJET,65,1400,0,0,0,True
LEBONCOIN,28,2300,0,1,4,True
HM,21,1400,0,0,2,False
AMAZON,49,1586,0,0,1,True
GOOGLE,46,624,0,0,1,True
HM,41,2400,0,0,3,False
UBER,62,1400,1,3,8,False
AMAZON,61,2000,0,1,9,False
AMAZON,56,6500,0,0,1,True
PAYPAL,35,2627,0,0,1,False
LEBONCOIN,19,900,0,0,1,False
LEBONCOIN,40,1825,0,0,0,False
HM,23,1900,0,0,0,False
LEBONCOIN,31,1800,0,0,1,True
GOOGLE,19,800,0,0,0,False
AIRFRANCE,67,5900,0,0,0,False
UBER,22,1800,0,1,1,True
AMAZON,48,2348,0,0,0,False
PAYPAL,60,1700,0,2,6,False
HM,21,1600,0,0,2,False
EASYJET,54,2762,0,1,1,False
GOOGLE,18,3400,0,0,0,True
AMAZON,40,3900,0,0,1,False
AMAZON,62,6000,0,0,1,False
AMAZON,45,2400,0,0,0,True
GOOGLE,18,1400,0,1,1,False
ZARA,25,1800,0,1,2,False
AMAZON,59,3800,0,0,1,False
LEBONCOIN,50,1945,0,1,1,True
AIRFRANCE,61,1000,0,0,1,False
AIRFRANCE,82,700,0,0,0,False
LEBONCOIN,41,1700,0,0,0,False
ZARA,28,2178,0,0,0,True
LEBONCOIN,24,1600,0,0,1,False
AIRFRANCE,66,3500,0,0,1,False
LEBONCOIN,51,791,0,0,1,False
GOOGLE,19,2700,0,0,4,False
HM,26,1600,0,0,0,False
GOOGLE,18,400,0,0,0,True
HM,18,1100,0,0,0,False
ZARA,28,2300,0,0,7,False
AIRFRANCE,60,700,0,0,0,False
ZARA,48,3200,0,3,4,False
GOOGLE,26,1900,0,2,5,False
LEBONCOIN,49,1500,0,0,1,False
GOOGLE,22,2100,0,0,0,False
GOOGLE,20,1700,0,1,7,True
HM,25,2540,0,0,0,True
AMAZON,48,679,0,0,1,False
ZARA,49,2147,0,1,1,True
AMAZON,60,7200,0,0,1,True
UBER,24,2100,0,1,7,False
UBER,25,1600,0,1,7,False
HM,29,1200,0,1,2,False
LEBONCOIN,76,3000,0,4,6,False
AMAZON,40,964,0,0,1,True
LEBONCOIN,32,2900,0,3,5,False
GOOGLE,89,3100,1,3,12,False
LEBONCOIN,42,2600,0,0,1,False
GOOGLE,21,2800,0,0,2,False
GOOGLE,21,2400,0,1,9,False
GOOGLE,43,1120,0,0,0,False
EASYJET,27,2100,0,0,4,False
UBER,83,2800,0,4,8,False
AIRFRANCE,83,1400,0,0,1,True
GOOGLE,23,3100,0,1,7,False
GOOGLE,18,2300,0,2,9,False
GOOGLE,21,1100,0,0,1,True
LEBONCOIN,24,1900,0,1,8,False
GOOGLE,19,700,0,0,0,False
AIRFRANCE,77,1700,0,0,0,True
AIRFRANCE,89,1700,0,0,1,True
LEBONCOIN,23,2200,0,0,4,True
PAYPAL,22,2400,0,1,5,False
GOOGLE,22,3900,0,0,2,False
PAYPAL,28,1400,0,0,2,False
GOOGLE,27,2700,0,0,9,False
AMAZON,51,6200,0,0,1,True
PAYPAL,43,2694,0,1,1,False
AMAZON,45,556,0,0,0,False
AIRFRANCE,49,5300,0,0,1,False
UBER,76,1500,0,2,9,False
LEBONCOIN,47,833,0,0,1,False
ZARA,33,2500,0,0,0,True
AMAZON,50,763,0,0,0,True
AIRFRANCE,43,5300,0,0,1,False
AIRFRANCE,80,1100,0,0,0,True
GOOGLE,40,1056,0,0,1,True
GOOGLE,22,1900,0,2,7,True
AMAZON,44,3100,0,0,1,False
HM,39,2000,0,0,1,False
AIRFRANCE,85,700,0,0,0,False
GOOGLE,19,2700,0,1,3,True
GOOGLE,28,1100,0,1,9,False
EASYJET,87,800,0,0,1,True
UBER,60,1500,0,3,9,False
EASYJET,26,1800,0,0,9,False
AMAZON,65,2500,0,0,1,True
GOOGLE,27,2100,0,1,1,False
AIRFRANCE,60,2700,0,0,1,True
GOOGLE,35,1500,0,2,7,False
LEBONCOIN,20,700,0,1,2,False
ZARA,44,1800,0,0,1,False
AIRFRANCE,54,7400,0,0,1,False
AIRFRANCE,86,1500,0,0,1,False
GOOGLE,21,2500,0,0,6,False
GOOGLE,27,2000,0,0,2,False
ZARA,68,1100,0,2,5,False
GOOGLE,29,2700,0,1,5,False
PAYPAL,24,1600,0,0,4,False
LEBONCOIN,48,1200,0,0,3,False
GOOGLE,20,2100,0,2,7,False
AMAZON,45,840,0,0,1,False
AMAZON,35,2169,0,0,1,True
AIRFRANCE,88,2500,0,2,3,True
AIRFRANCE,37,2900,0,2,4,True
HM,27,1300,0,0,1,False
GOOGLE,24,1500,0,1,2,False
LEBONCOIN,31,1400,0,0,0,False
GOOGLE,29,1500,0,1,5,False
GOOGLE,26,3300,0,0,8,False
EASYJET,80,1700,0,0,0,False
LEBONCOIN,39,1067,0,0,1,False
AIRFRANCE,69,1300,0,0,1,False
UBER,45,2134,0,0,0,True
GOOGLE,23,900,0,1,2,False
EASYJET,24,1700,0,1,7,False
EASYJET,22,2000,0,1,9,False
PAYPAL,48,2100,0,0,0,False
EASYJET,88,1400,0,0,1,True
GOOGLE,71,1400,1,3,32,False
EASYJET,22,1800,0,0,5,False
AIRFRANCE,84,1100,0,0,0,True
GOOGLE,26,2500,0,0,9,False
GOOGLE,28,1500,0,1,5,False
GOOGLE,27,1800,0,1,5,False
UBER,66,2800,1,0,4,False
EASYJET,84,1600,0,0,0,False
EASYJET,67,1400,0,0,1,False
HM,42,2300,0,1,1,False
LEBONCOIN,49,629,0,0,1,False
AMAZON,56,6300,0,0,0,False
AMAZON,41,792,0,0,1,False
GOOGLE,24,1700,0,0,7,False
LEBONCOIN,27,2200,0,0,7,False
AIRFRANCE,41,3600,0,0,1,True
GOOGLE,46,2520,0,0,0,False
GOOGLE,18,2200,0,0,0,True
HM,51,1834,0,0,1,True
UBER,28,2400,0,1,3,True
HM,24,600,0,0,0,True
AIRFRANCE,54,6200,0,0,1,False
GOOGLE,29,3300,0,1,8,True
PAYPAL,23,2100,0,1,8,False
EASYJET,24,1900,0,1,3,False
PAYPAL,47,3500,0,0,0,False
ZARA,49,2400,0,1,1,False
HM,21,500,0,0,1,False
EASYJET,22,2200,0,0,3,False
AMAZON,42,3500,0,0,0,False
LEBONCOIN,48,1119,0,0,1,False
GOOGLE,41,524,0,0,0,False
ZARA,26,1400,0,0,2,False
GOOGLE,18,800,0,0,1,False
GOOGLE,27,1600,0,0,1,False
GOOGLE,40,862,0,0,1,False
AIRFRANCE,57,6500,0,0,1,True
HM,48,1500,0,1,2,True
LEBONCOIN,45,533,0,0,1,False
HM,25,2700,0,1,2,False
AIRFRANCE,57,5500,0,0,1,False
LEBONCOIN,41,673,0,0,1,True
AIRFRANCE,44,7400,0,0,1,False
LEBONCOIN,39,983,0,0,1,False
LEBONCOIN,22,2100,0,0,2,False
GOOGLE,28,1742,0,0,0,True
HM,20,1000,0,1,1,False
PAYPAL,21,1400,0,3,8,True
AMAZON,68,5500,0,0,0,True
LEBONCOIN,49,833,0,0,1,False
LEBONCOIN,22,1800,0,1,2,True
GOOGLE,47,781,0,0,0,False
LEBONCOIN,30,2020,0,0,1,False
GOOGLE,18,2500,0,0,7,False
AMAZON,62,4300,0,0,0,True
LEBONCOIN,20,900,0,0,0,True
AIRFRANCE,82,1200,0,0,0,False
LEBONCOIN,39,726,0,0,1,False
AIRFRANCE,80,1600,0,0,0,False
AMAZON,42,6300,0,0,0,True
ZARA,52,1584,0,1,1,False
ZARA,22,2700,0,0,3,False
AIRFRANCE,46,5900,0,0,1,True
AIRFRANCE,35,2547,0,0,0,False
GOOGLE,19,3400,0,0,5,False
ZARA,41,2765,0,0,0,False
LEBONCOIN,24,1000,0,1,1,True
ZARA,23,2400,0,1,2,False
GOOGLE,34,1800,0,2,2,True
HM,49,2400,0,0,3,False
GOOGLE,20,1600,0,0,4,False
UBER,22,2400,0,0,0,False
ZARA,50,3200,0,2,3,False
ZARA,26,2000,0,0,1,True
EASYJET,73,1000,0,0,0,False
AMAZON,25,1577,0,0,1,False
AIRFRANCE,54,3000,0,0,1,True
AMAZON,21,1900,0,4,4,True
PAYPAL,26,2300,0,1,7,False
AIRFRANCE,49,6600,0,0,1,False
HM,49,2133,0,0,0,False
LEBONCOIN,42,1125,0,0,1,False
LEBONCOIN,19,1000,0,0,0,False
GOOGLE,23,2600,0,0,9,False
LEBONCOIN,21,1600,0,1,2,False
LEBONCOIN,44,812,0,0,0,False
ZARA,47,2200,0,0,1,False
HM,20,700,0,0,0,True
AIRFRANCE,62,3200,0,0,0,False
EASYJET,22,2000,0,1,3,False
LEBONCOIN,41,2000,0,0,0,True
